system:index,CECSOL_BiomassCutScaled,CHELSA_bio10_12_BiomassCutScaled,CHELSA_bio10_15_BiomassCutScaled,CHELSA_bio10_7_BiomassCutScaled,CLYPPT_BiomassCutScaled,ORCDRC_BiomassCutScaled,PETyr_BiomassScaled,PHIHOX_BiomassCutScaled,SLTPPT_BiomassCutScaled,Snow_newValues_WGS84,elevation_BiomassScaled,.geo
00000000000000000298_0,-0.59831876,-0.15818828,-0.8556672,0.53371584,-1.1144153,0.80843824,-0.2550365,-1.164938,-2.2926116,1.0,-0.46437064,
00000000000000000299_0,-0.59831876,-0.15818828,-0.8556672,0.53371584,-1.1144153,0.80843824,-0.2550365,-1.164938,-2.2926116,1.0,-0.46437064,
0000000000000000029a_0,-0.59831876,-0.15818828,-0.8556672,0.53371584,-1.1144153,0.80843824,-0.2550365,-1.164938,-2.2926116,1.0,-0.46437064,
0000000000000000029b_0,-0.59831876,-0.15818828,-0.8556672,0.53371584,-1.1144153,0.80843824,-0.2550365,-1.164938,-2.2926116,1.0,-0.46437064,
0000000000000000097d_0,-0.037548915,-0.26611602,-0.8556672,-0.7052837,0.5195546,0.9757003,-1.2622762,0.5928985,-0.0910072,0.0,-0.95320183,
000000000000000008cc_0,0.15267886,0.4713903,-0.8556672,-1.1252836,-0.33443147,1.8509376,-1.3351685,-1.3231077,0.21024509,0.0,-0.26364282,
000000000000000008f1_0,0.15267886,0.4713903,-0.8556672,-1.1252836,-0.33443147,1.8509376,-1.3351685,-1.3231077,0.21024509,0.0,-0.26364282,
00000000000000000904_0,0.15267886,0.4713903,-0.8556672,-1.1252836,-0.33443147,1.8509376,-1.3351685,-1.3231077,0.21024509,0.0,-0.26364282,
000000000000000008b7_0,-0.34352085,-0.17617624,-0.8556672,-1.2932835,0.055560466,-0.20888044,-1.249023,-0.2406356,0.5427592,1.0,-0.8752722,
000000000000000008f8_0,-0.34352085,-0.17617624,-0.8556672,-1.2932835,0.055560466,-0.20888044,-1.249023,-0.2406356,0.5427592,1.0,-0.8752722,
00000000000000000931_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000932_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000933_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000934_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000935_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000936_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000937_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000938_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000939_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
0000000000000000093a_0,-0.039156333,-0.9874332,1.399096,1.2897155,0.44370234,-1.09908,0.51033306,2.0568643,-0.13805808,1.0,2.2301047,
00000000000000000f07_0,-0.27975422,-0.15459068,1.399096,-0.26428384,0.50031394,-0.9215997,1.2359432,1.4268827,0.13098462,0.0,-0.1715442,
00000000000000000f08_0,-0.27975422,-0.15459068,1.399096,-0.26428384,0.50031394,-0.9215997,1.2359432,1.4268827,0.13098462,0.0,-0.1715442,
00000000000000000f09_0,-0.27975422,-0.15459068,1.399096,-0.26428384,0.50031394,-0.9215997,1.2359432,1.4268827,0.13098462,0.0,-0.1715442,
00000000000000000f0a_0,-0.27975422,-0.15459068,1.399096,-0.26428384,0.50031394,-0.9215997,1.2359432,1.4268827,0.13098462,0.0,-0.1715442,
00000000000000000f0b_0,-0.27975422,-0.15459068,1.399096,-0.26428384,0.50031394,-0.9215997,1.2359432,1.4268827,0.13098462,0.0,-0.1715442,
00000000000000000f11_0,-0.21304062,-0.18696901,1.399096,-0.26428384,0.22169565,-1.0073595,1.2491963,1.3590317,0.2576116,0.0,-0.25183532,
00000000000000000f12_0,-0.21304062,-0.18696901,1.399096,-0.26428384,0.22169565,-1.0073595,1.2491963,1.3590317,0.2576116,0.0,-0.25183532,
00000000000000000f13_0,-0.21304062,-0.18696901,1.399096,-0.26428384,0.22169565,-1.0073595,1.2491963,1.3590317,0.2576116,0.0,-0.25183532,
00000000000000000f14_0,-0.21304062,-0.18696901,1.399096,-0.26428384,0.22169565,-1.0073595,1.2491963,1.3590317,0.2576116,0.0,-0.25183532,
00000000000000000f15_0,-0.21304062,-0.18696901,1.399096,-0.26428384,0.22169565,-1.0073595,1.2491963,1.3590317,0.2576116,0.0,-0.25183532,
00000000000000000a7c_0,-0.17258371,-0.6618511,1.399096,-1.2932835,1.0375704,-0.9014065,-0.19539733,1.7881563,-0.09069139,0.0,-0.8374881,
00000000000000000aa0_0,-0.18303284,-0.4477944,1.3500794,-1.0937836,1.1500537,-0.4612942,0.09617203,0.43607727,-0.29626286,0.0,-0.5210467,
00000000000000000b35_0,-0.28806004,-0.9082861,-0.07140166,0.5757158,-0.63155055,0.2603051,-1.6433042,-0.6926768,1.1765257,4.0,-0.7359435,
00000000000000000b66_0,-0.28806004,-0.9082861,-0.07140166,0.5757158,-0.63155055,0.2603051,-1.6433042,-0.6926768,1.1765257,4.0,-0.7359435,
00000000000000000b06_0,-0.39603442,-0.8381331,-0.07140166,0.48121583,0.2598067,0.1273469,-1.5240259,-0.19570166,1.1604213,2.0,-0.85874164,
00000000000000000b07_0,-0.39603442,-0.8381331,-0.07140166,0.48121583,0.2598067,0.1273469,-1.5240259,-0.19570166,1.1604213,2.0,-0.85874164,
00000000000000000b3a_0,-0.39603442,-0.8381331,-0.07140166,0.48121583,0.2598067,0.1273469,-1.5240259,-0.19570166,1.1604213,2.0,-0.85874164,
00000000000000000b3b_0,-0.39603442,-0.8381331,-0.07140166,0.48121583,0.2598067,0.1273469,-1.5240259,-0.19570166,1.1604213,2.0,-0.85874164,
00000000000000000b39_0,-0.4638197,-0.8669138,-0.07140166,0.48121583,-3.1126037E-4,0.40104848,-1.5173993,-0.19570166,0.922956,2.0,-0.8705492,
00000000000000000b04_0,-0.4616763,-0.85612106,-0.07140166,0.47071582,0.5380552,0.46223614,-1.5240259,0.07480433,1.160737,2.0,-0.85638016,
00000000000000000b36_0,-0.4616763,-0.85612106,-0.07140166,0.47071582,0.5380552,0.46223614,-1.5240259,0.07480433,1.160737,2.0,-0.85638016,
00000000000000000b37_0,-0.43461573,-0.8453283,-0.07140166,0.47071582,0.16656381,0.5947077,-1.5240259,-0.19570166,1.160737,2.0,-0.84693414,
00000000000000000b05_0,-0.43488368,-0.8453283,-0.07140166,0.47071582,0.20356493,0.5885037,-1.5240259,-0.19615053,1.2554704,2.0,-0.85165715,
00000000000000000b38_0,-0.43488368,-0.8453283,-0.07140166,0.47071582,0.20356493,0.5885037,-1.5240259,-0.19615053,1.2554704,2.0,-0.85165715,
00000000000000000b03_0,-0.4214873,-0.85432225,-0.07140166,0.47071582,0.44518232,0.41929522,-1.5207126,-0.060448337,1.2081035,2.0,-0.8540187,
00000000000000001038_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
00000000000000001039_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
0000000000000000103a_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
0000000000000000103b_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
0000000000000000103c_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
0000000000000000103d_0,-0.47641224,-0.6168812,-0.07140166,0.53371584,-0.5945493,-0.44450715,-1.4577601,0.7739848,0.321083,2.0,-0.8044271,
00000000000000000856_0,-0.28029013,-0.6204788,-0.07140166,0.27121595,0.4440724,-0.86552125,0.08954545,0.9092381,0.4167638,0.0,1.5972217,
00000000000000000857_0,-0.28029013,-0.6204788,-0.07140166,0.27121595,0.4440724,-0.86552125,0.08954545,0.9092381,0.4167638,0.0,1.5972217,
0000000000000000010a_0,-0.21116509,-0.38483655,-0.07140166,0.35521582,0.49994412,-0.99130243,-0.49028,1.2246773,0.8127497,0.0,-0.34629548,
00000000000000000108_0,-0.29181093,-0.55032575,-0.07140166,0.35521582,0.4818134,-1.0043184,-0.47371355,1.29163,0.49602428,0.0,-0.39588705,
0000000000000000083a_0,-0.81775045,-0.9388657,-0.07140166,0.082215905,0.0910816,-0.9488482,0.2187637,1.156827,-0.34394535,0.0,0.67151254,
0000000000000000083b_0,-0.81775045,-0.9388657,-0.07140166,0.082215905,0.0910816,-0.9488482,0.2187637,1.156827,-0.34394535,0.0,0.67151254,
00000000000000000838_0,-1.0058348,-0.8867006,-0.12041825,0.082215905,0.03520987,-0.86904895,0.19888395,1.156827,-0.35973427,0.0,0.73999614,
00000000000000000839_0,-1.0058348,-0.8867006,-0.12041825,0.082215905,0.03520987,-0.86904895,0.19888395,1.156827,-0.35973427,0.0,0.73999614,
00000000000000000468_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000469_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046a_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046b_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046c_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046d_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046e_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000046f_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000470_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000471_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000472_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000473_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000474_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000475_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000476_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000477_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000478_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000479_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047a_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047b_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047c_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047d_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047e_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000047f_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000480_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000481_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000482_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000483_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000484_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000485_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000486_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000487_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000488_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000489_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048a_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048b_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048c_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048d_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048e_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000048f_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000490_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000491_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000492_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000493_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000494_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000495_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000496_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000497_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000498_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
00000000000000000499_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049a_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049b_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049c_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049d_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049e_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
0000000000000000049f_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a0_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a1_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a2_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a3_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a4_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a5_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a6_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a7_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a8_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004a9_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004aa_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ab_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ac_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ad_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ae_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004af_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b0_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b1_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b2_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b3_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b4_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b5_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b6_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b7_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b8_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004b9_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ba_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004bb_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004bc_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004bd_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004be_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004bf_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c0_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c1_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c2_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c3_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c4_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c5_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c6_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c7_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c8_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004c9_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ca_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004cb_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004cc_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004cd_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004ce_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004cf_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004d0_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004d1_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004d2_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004d3_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
000000000000000004d4_0,0.12856548,0.16379617,-0.07140166,0.15571594,-0.9279296,0.6883744,-1.1496243,-1.864119,0.5904419,3.0,1.2453578,
