system:index,Aridity_RichnessScaled,CECSOL_RichnessCutScaled,CHELSA_bio10_15_RichnessCutScaled,CHELSA_bio10_7_RichnessCutScaled,CLYPPT_RichnessCutScaled,ORCDRC_RichnessCutScaled,PETyr_RichnessScaled,PHIHOX_RichnessCutScaled,SLTPPT_RichnessCutScaled,Snow_newValues_WGS84,elevation_RichnessScaled,.geo
000000000000000011b6_0,-0.29449326,-0.6634243,0.18433224,-0.05083194,-0.5967466,-0.21509628,-0.71295136,-1.3720335,0.77555025,1.0,0.45318377,
000000000000000018aa_0,0.093018785,-0.6448397,-1.2216207,0.6209255,-0.47652072,-0.6535235,-0.350144,0.64315146,0.75876236,1.0,-0.10268364,
000000000000000018c9_0,0.093018785,-0.6448397,-1.2216207,0.6209255,-0.47652072,-0.6535235,-0.350144,0.64315146,0.75876236,1.0,-0.10268364,
000000000000000018e8_0,0.093018785,-0.6448397,-1.2216207,0.6209255,-0.47652072,-0.6535235,-0.350144,0.64315146,0.75876236,1.0,-0.10268364,
00000000000000001907_0,0.093018785,-0.6448397,-1.2216207,0.6209255,-0.47652072,-0.6535235,-0.350144,0.64315146,0.75876236,1.0,-0.10268364,
00000000000000001926_0,0.093018785,-0.6448397,-1.2216207,0.6209255,-0.47652072,-0.6535235,-0.350144,0.64315146,0.75876236,1.0,-0.10268364,
000000000000000018a5_0,0.116342396,-0.6194081,-1.2216207,0.6209255,-0.53643394,-0.59494,-0.36276338,0.16238949,0.90755033,1.0,-0.08660483,
000000000000000018c4_0,0.116342396,-0.6194081,-1.2216207,0.6209255,-0.53643394,-0.59494,-0.36276338,0.16238949,0.90755033,1.0,-0.08660483,
000000000000000018e3_0,0.116342396,-0.6194081,-1.2216207,0.6209255,-0.53643394,-0.59494,-0.36276338,0.16238949,0.90755033,1.0,-0.08660483,
00000000000000001902_0,0.116342396,-0.6194081,-1.2216207,0.6209255,-0.53643394,-0.59494,-0.36276338,0.16238949,0.90755033,1.0,-0.08660483,
00000000000000001921_0,0.116342396,-0.6194081,-1.2216207,0.6209255,-0.53643394,-0.59494,-0.36276338,0.16238949,0.90755033,1.0,-0.08660483,
00000000000000001ca3_0,-0.048380595,-0.91725105,-0.7529697,0.5722474,-0.5763761,-0.4867232,0.09784424,0.300141,-1.1735079,1.0,-0.29333237,
00000000000000001ca4_0,-0.048380595,-0.91725105,-0.7529697,0.5722474,-0.5763761,-0.4867232,0.09784424,0.300141,-1.1735079,1.0,-0.29333237,
00000000000000001ca5_0,-0.048380595,-0.91725105,-0.7529697,0.5722474,-0.5763761,-0.4867232,0.09784424,0.300141,-1.1735079,1.0,-0.29333237,
00000000000000001ca6_0,-0.048380595,-0.91725105,-0.7529697,0.5722474,-0.5763761,-0.4867232,0.09784424,0.300141,-1.1735079,1.0,-0.29333237,
000000000000000010f6_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000010f7_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000010f8_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000010f9_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000010fa_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000010fb_0,-0.44998398,0.8712739,0.9810389,1.3997746,-0.7565152,0.40830296,-0.41639578,0.27687842,-0.33114344,1.0,0.09715299,
000000000000000018a7_0,0.090103336,-0.52208346,-1.2216207,0.6111896,-0.6766309,-0.60321224,-0.34698915,-0.06658771,0.6764679,1.0,-0.1394352,
000000000000000018c6_0,0.090103336,-0.52208346,-1.2216207,0.6111896,-0.6766309,-0.60321224,-0.34698915,-0.06658771,0.6764679,1.0,-0.1394352,
000000000000000018e5_0,0.090103336,-0.52208346,-1.2216207,0.6111896,-0.6766309,-0.60321224,-0.34698915,-0.06658771,0.6764679,1.0,-0.1394352,
00000000000000001904_0,0.090103336,-0.52208346,-1.2216207,0.6111896,-0.6766309,-0.60321224,-0.34698915,-0.06658771,0.6764679,1.0,-0.1394352,
00000000000000001923_0,0.090103336,-0.52208346,-1.2216207,0.6111896,-0.6766309,-0.60321224,-0.34698915,-0.06658771,0.6764679,1.0,-0.1394352,
0000000000000000051d_0,0.23393226,-0.789115,-1.1747556,0.45542,-0.27641055,-0.99648124,0.36916107,-0.660926,1.0560094,1.0,-0.76880574,
00000000000000000532_0,0.23393226,-0.789115,-1.1747556,0.45542,-0.27641055,-0.99648124,0.36916107,-0.660926,1.0560094,1.0,-0.76880574,
00000000000000000404_0,-0.14191799,1.1490649,-0.33118382,0.52356935,-0.5967466,1.2347102,-0.90539706,-0.6846449,0.5276799,1.0,-0.2841445,
00000000000000000405_0,-0.14191799,1.1490649,-0.33118382,0.52356935,-0.5967466,1.2347102,-0.90539706,-0.6846449,0.5276799,1.0,-0.2841445,
00000000000000000406_0,-0.14191799,1.1490649,-0.33118382,0.52356935,-0.5967466,1.2347102,-0.90539706,-0.6846449,0.5276799,1.0,-0.2841445,
000000000000000003e2_0,-0.15309389,1.1495541,-0.14372344,0.52356935,-0.67703027,0.702441,-0.9085519,-0.7526087,1.2215856,1.0,-0.35535064,
000000000000000003e3_0,-0.15309389,1.1495541,-0.14372344,0.52356935,-0.67703027,0.702441,-0.9085519,-0.7526087,1.2215856,1.0,-0.35535064,
000000000000000003e4_0,-0.15309389,1.1495541,-0.14372344,0.52356935,-0.67703027,0.702441,-0.9085519,-0.7526087,1.2215856,1.0,-0.35535064,
000000000000000003e5_0,-0.15309389,1.1495541,-0.14372344,0.52356935,-0.67703027,0.702441,-0.9085519,-0.7526087,1.2215856,1.0,-0.35535064,
000000000000000003e6_0,-0.1142212,1.1490649,-0.14372344,0.52356935,-0.55680436,0.6943043,-0.92117125,-0.6157691,1.3038797,1.0,-0.30481726,
000000000000000003e7_0,-0.1142212,1.1490649,-0.14372344,0.52356935,-0.55680436,0.6943043,-0.92117125,-0.6157691,1.3038797,1.0,-0.30481726,
000000000000000003e8_0,-0.1142212,1.1490649,-0.14372344,0.52356935,-0.55680436,0.6943043,-0.92117125,-0.6157691,1.3038797,1.0,-0.30481726,
000000000000000003e9_0,-0.1142212,1.1490649,-0.14372344,0.52356935,-0.55680436,0.6943043,-0.92117125,-0.6157691,1.3038797,1.0,-0.30481726,
00000000000000000c0a_0,0.38747936,-0.37291753,-0.19058852,-0.40131387,0.12460871,0.5409295,-1.2713592,0.024637992,-0.01743773,1.0,-0.8124482,
00000000000000000c0b_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c0c_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c0e_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c3d_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c3e_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c3f_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c41_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c0d_0,0.37751824,-0.3978598,-0.19058852,-0.3915784,0.40500262,-0.10362489,-1.2650496,0.07070748,0.37889165,1.0,-0.79866636,
00000000000000000c40_0,0.37314507,-0.37340638,-0.19058852,-0.3915784,0.46531528,-0.13806984,-1.2650496,0.07116379,0.27980933,1.0,-0.80555725,
0000000000000000098c_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
0000000000000000098d_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
0000000000000000098e_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
0000000000000000098f_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
00000000000000000990_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
00000000000000000991_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
00000000000000000992_0,0.033737946,-0.9632235,-0.7998348,0.28017902,-1.1379627,0.87656426,-0.07567233,-1.0500053,-2.5438728,1.0,-0.3530537,
00000000000000000574_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
00000000000000000575_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
00000000000000000576_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
00000000000000000577_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
00000000000000000578_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
00000000000000000579_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
0000000000000000057a_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
0000000000000000057b_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
0000000000000000057c_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
0000000000000000057e_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005dc_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005dd_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005de_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005df_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e0_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e1_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e2_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e3_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e4_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
000000000000000005e5_0,0.793213,-0.7631944,-1.2216207,0.49436256,-1.1379627,0.61876965,-0.08513687,-1.1649506,0.5112209,2.0,0.009868026,
0000000000000000053e_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005ab_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005ac_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005ad_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005ae_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005af_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005b0_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005b1_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005b2_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
000000000000000005b3_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
0000000000000000060e_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
0000000000000000060f_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000610_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000611_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000612_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000613_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000614_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000615_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000616_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
00000000000000000617_0,0.6683345,-0.7876478,-1.2684858,0.49436256,-1.1375633,0.07266809,-0.0031108516,-0.9820422,0.49443302,2.0,-0.16240492,
0000000000000000057f_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000580_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000581_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000582_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000583_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000584_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000585_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000586_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000587_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
00000000000000000589_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005e6_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005e7_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005e8_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005e9_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005ea_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005eb_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005ec_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005ed_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005ee_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005ef_0,0.7633296,-0.83606553,-1.1747556,0.49436256,-1.1175922,0.27377775,-0.06936263,-0.8903602,0.5112209,2.0,-0.02918051,
000000000000000005a0_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a1_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a2_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a3_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a4_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a5_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a6_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a7_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005a8_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
000000000000000005aa_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000604_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000605_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000606_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000607_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000608_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000000609_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
0000000000000000060a_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
0000000000000000060b_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
0000000000000000060c_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
0000000000000000060d_0,0.7363617,-0.8370438,-1.2216207,0.49436256,-1.3177024,0.47800645,-0.04412386,-0.9820422,0.6267623,2.0,-0.0636351,
00000000000000001174_0,0.20429184,0.015403303,-0.6123744,0.49436256,-1.3576446,-0.35870734,-0.42901516,-1.1649506,0.5112209,2.0,0.14538942,
0000000000000000116a_0,0.23563294,0.089741856,-0.6123744,0.49436256,-1.177106,-0.41701964,-0.4510991,-1.1416874,0.5112209,2.0,0.21200164,
00000000000000000f26_0,1.0986065,-0.034970924,-0.9404301,-0.060567405,1.4654669,-0.4487524,-0.2428792,0.41417426,0.85817397,2.0,-0.06133813,
0000000000000000189c_0,0.18169709,-0.13376263,-1.2684858,0.60145414,-0.25643948,-0.57527655,-0.350144,1.3752413,0.23076214,2.0,-0.06133813,
000000000000000018bb_0,0.18169709,-0.13376263,-1.2684858,0.60145414,-0.25643948,-0.57527655,-0.350144,1.3752413,0.23076214,2.0,-0.06133813,
000000000000000018da_0,0.18169709,-0.13376263,-1.2684858,0.60145414,-0.25643948,-0.57527655,-0.350144,1.3752413,0.23076214,2.0,-0.06133813,
000000000000000018f9_0,0.18169709,-0.13376263,-1.2684858,0.60145414,-0.25643948,-0.57527655,-0.350144,1.3752413,0.23076214,2.0,-0.06133813,
00000000000000001918_0,0.18169709,-0.13376263,-1.2684858,0.60145414,-0.25643948,-0.57527655,-0.350144,1.3752413,0.23076214,2.0,-0.06133813,
0000000000000000040a_0,-0.05323968,0.33769974,-0.28431872,0.60145414,-0.9574243,0.98234004,-0.94641006,-1.027199,0.54479706,2.0,-0.4701993,
00000000000000000407_0,-0.035018113,1.0478276,-0.14372344,0.60145414,0.46491584,0.31717294,-0.95271975,-0.04332514,1.122174,2.0,-0.3094112,
00000000000000000972_0,-0.04692287,-0.42720416,-0.6592395,0.60145414,-0.4166075,-0.9214888,0.16409603,0.46069875,-0.13297874,2.0,-0.22672015,
00000000000000000973_0,-0.04692287,-0.42720416,-0.6592395,0.60145414,-0.4166075,-0.9214888,0.16409603,0.46069875,-0.13297874,2.0,-0.22672015,
00000000000000000974_0,-0.04692287,-0.42720416,-0.6592395,0.60145414,-0.4166075,-0.9214888,0.16409603,0.46069875,-0.13297874,2.0,-0.22672015,
00000000000000000975_0,-0.04692287,-0.42720416,-0.6592395,0.60145414,-0.4166075,-0.9214888,0.16409603,0.46069875,-0.13297874,2.0,-0.22672015,
00000000000000000976_0,-0.053968545,-0.50007534,-0.6123744,0.60145414,-0.35669428,-1.0029905,0.17040573,0.32340357,0.1642683,2.0,-0.22672015,
00000000000000000977_0,-0.053968545,-0.50007534,-0.6123744,0.60145414,-0.35669428,-1.0029905,0.17040573,0.32340357,0.1642683,2.0,-0.22672015,
00000000000000000978_0,-0.053968545,-0.50007534,-0.6123744,0.60145414,-0.35669428,-1.0029905,0.17040573,0.32340357,0.1642683,2.0,-0.22672015,
00000000000000000979_0,-0.053968545,-0.50007534,-0.6123744,0.60145414,-0.35669428,-1.0029905,0.17040573,0.32340357,0.1642683,2.0,-0.22672015,
0000000000000000097a_0,-0.053968545,-0.50007534,-0.6123744,0.60145414,-0.35669428,-1.0029905,0.17040573,0.32340357,0.1642683,2.0,-0.22672015,
